"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2005",68.5761035432855,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2006",72.8180330856794,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2007",77.0976191005724,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2008",80.0034236504998,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2009",80.3841703354903,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2010",82.6010771604349,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2011",87.8643809928033,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2012",92.113544505197,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2013",94.8640436051283,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2014",97.4523310800636,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2016",101.619464122459,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2017",103.58500937241,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2018",106.721523522332,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2019",110.556668371492,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2010",58.4539195226011,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2011",62.5296459146837,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2012",68.3177833639603,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2013",75.9311692130086,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2014",86.1575752392303,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2016",113.5958542608,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2017",125.374818484328,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2018",134.874050558141,
"TUR","HOUSECOST","NOMINAL","IDX2015","A","2019",140.876369956058,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1969",1.94318772519202,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1970",2.05643310275057,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1971",2.30094016770505,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1972",3.07564149885634,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1973",4.23125909960437,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1974",4.56327395616526,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1975",4.83094484844189,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1976",5.25818877200863,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1977",5.6442525583885,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1978",6.56823188748842,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1979",8.49855081961249,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1980",10.2744442385782,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1981",10.8638349529504,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1982",11.1212108100874,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1983",12.431253925792,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1984",13.5894452851563,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1985",14.7733742284362,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1986",16.7809059199491,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1987",19.598896026812,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1988",25.0015921524169,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1989",29.8465752423373,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1990",29.4844358696888,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1991",29.0640724757908,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1992",27.9079915649976,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1993",27.435895825445,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1994",28.1645866217041,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1995",28.3570709817079,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1996",29.3951116409743,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1997",31.9799016265157,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1998",35.6439789173271,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","1999",39.5211638956392,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2000",45.4194346607335,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2001",49.1178841602939,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2002",57.052708202174,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2003",65.9888290157079,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2004",73.8223581634058,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2005",78.9276714936877,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2006",85.1249297326031,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2007",93.5536784811281,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2008",89.3752250743593,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2009",81.4130440857527,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2010",86.0778983799364,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2011",84.8326066851543,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2012",85.165940772596,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2013",87.3503984447137,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2014",94.3386430334907,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2016",106.975069281279,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2017",111.833779355429,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2018",115.4270128798,
"GBR","HOUSECOST","NOMINAL","IDX2015","A","2019",116.943882579535,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1970",11.1980534995355,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1971",12.1018341005171,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1972",12.9707066815908,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1973",14.509362881555,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1974",15.8361944634002,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1975",16.8244611570299,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1976",17.8636781723447,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1977",19.8047559888288,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1978",22.4507056944884,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1979",25.4303304959743,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1980",27.4571721925102,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1981",28.9412893355935,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1982",29.8089785908047,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1983",30.9245790617905,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1984",32.3678243557867,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1985",34.2975116569514,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1986",36.9548518779303,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1987",39.8607733449967,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1988",42.3948279884012,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1989",44.815647508925,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1990",45.9761400108754,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1991",46.3934691553606,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1992",47.5567170002443,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1993",48.7060891251294,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1994",50.3330172699667,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1995",51.6454290998355,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1996",53.1625077996838,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1997",54.679586497032,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1998",57.3240674292676,
"USA","HOUSECOST","NOMINAL","IDX2015","A","1999",60.8207488214179,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2000",64.8990541335101,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2001",69.390162108061,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2002",74.2790407175721,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2003",79.9761800095024,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2004",87.5338220562466,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2005",96.6952660478305,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2006",102.369279114763,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2007",102.364653939764,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2008",94.0184084455982,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2009",88.4241807461576,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2010",85.7808561214219,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2011",82.1616058742838,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2012",84.4938831115506,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2013",90.4350038059565,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2014",94.9781457330022,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2016",105.806988739419,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2017",112.571402113743,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2018",119.89778218801,
"USA","HOUSECOST","NOMINAL","IDX2015","A","2019",126.161513362384,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2008",34.5267516907862,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2009",40.9378292769777,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2010",50.9223250104184,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2011",65.6068589793931,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2012",77.4991166591292,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2013",87.1470240028561,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2014",96.2342545194315,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2016",100.313900711309,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2017",100.495087001659,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2018",100.029782959864,
"BRA","HOUSECOST","NOMINAL","IDX2015","A","2019",100.207183689331,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2002",51.218513750982,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2003",52.4325864853649,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2004",55.3151198582973,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2005",57.2924519285938,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2006",58.5415691487812,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2007",61.5058916017259,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2008",62.0036960493005,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2009",63.4855891070228,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2010",67.5957042701393,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2011",73.2966343884945,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2012",78.2384997217358,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2013",84.1536991201231,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2014",90.8576785811286,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.817479115423,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2017",110.246607316537,
"CHL","HOUSECOST","NOMINAL","IDX2015","A","2018",118.28165119186,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2010",85.1257395214857,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2011",90.7675168655349,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2012",90.0063881834188,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2013",96.4911734002279,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2014",101.131954939936,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2016",112.22947601315,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2017",126.98929589754,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2018",134.267929761144,
"CHN","HOUSECOST","NOMINAL","IDX2015","A","2019",139.503123978033,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1988",3.61681988477911,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1989",4.82340715448234,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1990",6.10671847661067,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1991",7.38060115498806,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1992",8.78534462562853,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1993",10.9087551048409,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1994",14.5526115314553,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1995",18.9192389218919,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1996",22.3415289522342,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1997",24.7532973299753,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1998",27.6886645052689,
"COL","HOUSECOST","NOMINAL","IDX2015","A","1999",27.1818713102182,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2000",27.7868800927787,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2001",29.1341238054134,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2002",29.2308260004231,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2003",29.9996869955,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2004",32.8734568932874,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2005",35.6774877310678,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2006",40.2672619240267,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2007",47.2033698397203,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2008",55.019840113002,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2009",60.3725836785372,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2010",64.8931698364893,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2011",70.1384016395138,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2012",77.3838987377384,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2013",84.8423496634842,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2014",91.5319602841532,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2016",111.609251561161,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2017",119.330345936933,
"COL","HOUSECOST","NOMINAL","IDX2015","A","2018",127.433569211207,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2005",59.0130675129196,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2006",88.2216684366167,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2007",106.53535258299,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2008",96.292213807222,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2009",60.4667880795351,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2010",63.9014026047927,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2011",69.3233010701994,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2012",74.371385673078,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2013",82.2933640136722,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2014",93.5796670895187,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2016",104.744560532856,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2017",110.511517933289,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2018",117.06604043378,
"EST","HOUSECOST","NOMINAL","IDX2015","A","2019",125.267580409852,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2010",45.0953106638992,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2011",53.9029170899897,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2012",66.9664475874552,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2013",76.6862677159972,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2014",88.0318228867953,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2016",106.685743083997,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2017",115.658113782651,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2018",122.248249631663,
"IND","HOUSECOST","NOMINAL","IDX2015","A","2019",126.311541527014,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2002",54.5539975482796,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2003",57.7552101186633,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2004",60.0227356890035,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2005",62.5570289743836,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2006",65.7582415423638,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2007",67.2254639700839,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2008",68.826070257824,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2009",70.1599088255241,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2010",72.2940505408442,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2011",75.6286469663444,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2012",79.0105006668517,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2013",88.5181333557778,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2014",94.7301714042096,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2016",103.159823490474,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2017",106.415370415962,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2018",109.894959866484,
"IDN","HOUSECOST","NOMINAL","IDX2015","A","2019",111.9103899426,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1994",35.1013651390808,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1995",40.4009252069698,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1996",46.8479296089863,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1997",51.1497120036637,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1998",53.0704340285196,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","1999",55.2904893608531,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2000",52.6327724585524,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2001",50.7982221386901,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2002",53.4740804534894,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2003",50.4444645962166,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2004",50.0680302937448,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2005",50.1768787637367,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2006",50.4059140987195,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2007",49.6235656887782,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2008",53.3811057159963,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2009",60.6898272004482,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2010",71.3705836946471,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2011",78.8792882515839,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2012",81.4322644963925,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2013",88.8226223333382,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2014",94.4668692379149,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2016",107.45838814194,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2017",111.649054366626,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2018",110.723842316696,
"ISR","HOUSECOST","NOMINAL","IDX2015","A","2019",112.733003765546,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2006",104.474999988242,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2007",142.3675,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2008",143.9425,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2009",90.2399999999999,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2010",80.3499999999999,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2011",88.7249999999999,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2012",91.3624999999999,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2013",97.6224999999998,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2014",103.475,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2016",108.4875,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2017",118.0125,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2018",129.3,
"LVA","HOUSECOST","NOMINAL","IDX2015","A","2019",141.045000006745,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2006",94.2474999922661,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2007",119.055,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2008",129.755,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2009",90.9224999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2010",84.2024999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2011",89.7649999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2012",89.5574999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2013",90.6449999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2014",96.4699999999999,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2016",105.4,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2017",114.7975,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2018",123.18,
"LTU","HOUSECOST","NOMINAL","IDX2015","A","2019",131.609999998206,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2001",14.0475894236097,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2002",18.6027631498253,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2003",22.7773910178472,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2004",29.1345484411418,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2005",35.9471256469934,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2006",53.2643543141581,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2007",76.951461557119,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2008",95.7210136069651,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2009",95.1578348818947,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2010",103.077598887885,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2011",81.6288285927036,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2012",93.8940516967367,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2013",97.4674328046834,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2014",98.7848243898481,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2016",94.6920013543365,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2017",91.2668977714084,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2018",93.5159130066895,
"RUS","HOUSECOST","NOMINAL","IDX2015","A","2019",100.244265197485,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2007",120.845000008118,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2008",129.3075,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2009",117.055,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2010",117.205,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2011",120.385,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2012",112.09,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2013",106.21,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2014",99.2024999999999,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2016",103.2525,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2017",111.5625,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2018",122.4625,
"SVN","HOUSECOST","NOMINAL","IDX2015","A","2019",130.95249999589,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1966",0.729191921336373,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1967",0.870979239456169,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1968",0.931745232906602,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1969",1.03302188865732,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1970",1.19506453785846,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1971",1.27608586245904,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1972",1.33685185590947,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1973",1.51914983626076,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1974",1.68119248546191,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1975",1.80272447236277,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1976",1.92425645926363,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1977",1.94451179041377,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1978",2.04578844616449,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1979",2.30910775111635,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1980",2.83574636102008,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1981",3.90927891197769,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1982",4.69923682683328,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1983",5.67149272204016,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1984",6.15762066964361,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1985",5.71200338434045,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1986",5.46893941053873,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1987",6.0158333515926,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1988",6.9475785844992,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1989",7.91983447970609,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1990",9.11489901756455,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1991",10.309963555423,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1992",10.7555808407262,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1993",11.3227301129302,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1994",12.4975393196385,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1995",13.4495398836953,
"ZAF","HOUSECOST","NOMINAL","IDX2015","A","1996",13.9559231624488,
